Id,Name,Positions,Value,Height,Age,Preferred Foot,Right Foot,Left Foot,Personality,Acc,Wor,Vis,Thr,Pun,Tec,Tea,Tck,Str,Sta,Rus,Ref,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer
104,Ager Aketxe,MC||AMR||AML,3000000.0,174,24,1,1,5,1,13,9,14,1,1,15,13,7,10,12,1,1,7,14,14,13,2,15,9,4,6,12,9,1,8,8,3,18,13,14,13,2,12,14,13,14,14,12,13,2,2,10,13,13,13,10,1
105,Aleksandar Katai,AMR||AML,3000000.0,182,27,3,5,4,1,14,9,13,2,1,14,11,7,11,11,2,2,8,10,11,13,1,12,10,4,5,15,12,3,11,11,3,12,15,12,14,2,16,12,12,13,12,10,13,2,2,10,11,11,12,13,3
106,Paul Arriola,AMR||AML,3000000.0,168,23,3,5,4,1,12,14,10,4,2,12,13,10,7,13,1,3,9,12,12,14,3,12,10,10,10,9,8,1,7,10,1,11,11,13,11,3,13,11,12,14,12,13,13,1,2,8,12,11,14,7,2
107,Stallone Limbombe,AMR||AML,1800000.0,174,27,1,2,5,1,16,12,9,3,3,12,11,7,6,11,1,3,6,5,10,16,2,11,15,6,8,9,12,1,7,7,1,9,8,11,9,2,13,12,11,12,9,10,10,3,2,14,7,8,11,12,2
108,Mimoun Mahi,AMR||AML||STC,4600000.0,181,24,3,5,2,1,14,12,13,3,2,16,10,4,10,13,2,2,3,13,13,14,3,14,11,3,4,9,3,2,11,10,2,9,14,12,14,3,15,14,10,11,9,11,11,2,3,15,12,11,15,12,3
109,Ricardo Quaresma,AMR||AML,21000000.0,175,34,3,5,2,17,13,9,17,3,3,18,10,2,12,13,1,1,5,14,14,13,2,9,14,2,7,14,5,3,8,7,4,13,20,17,8,3,17,15,11,20,17,13,13,3,2,9,14,11,14,12,2
110,Takashi Usami,AML||STC,2600000.0,180,26,0,5,3,9,15,11,14,2,2,15,8,6,7,12,3,3,6,10,13,13,1,14,14,5,5,12,4,3,9,7,1,10,17,14,14,2,15,9,10,11,10,9,12,2,3,7,8,10,15,9,2
111,Jean-Christophe Bahebeck,AMR||AML||STC,2600000.0,182,25,4,5,1,18,16,10,9,1,1,13,12,7,12,11,3,3,5,11,12,15,4,14,14,5,5,13,9,1,11,12,1,13,14,12,13,2,13,15,10,10,9,9,12,1,1,12,13,13,14,10,2
112,Adrien Regattin,AMR||AML,1800000.0,168,26,3,5,1,6,14,13,14,2,4,15,12,6,6,12,2,1,8,10,14,12,3,13,14,5,5,13,5,2,5,5,1,12,16,14,7,4,14,15,11,15,12,12,13,1,3,10,13,11,17,7,1
113,Jan Kopic,AMR||AML,10000000.0,180,28,3,5,2,7,14,12,11,3,2,14,8,10,8,12,3,2,8,13,13,16,1,13,8,8,9,14,7,3,8,8,1,10,16,14,13,3,14,12,12,11,12,10,12,3,3,14,12,11,14,15,3
114,Josh Sims,AML,800000.0,167,21,1,2,5,1,15,12,14,3,3,14,12,8,6,10,2,2,6,7,14,15,2,10,10,5,4,11,7,1,5,6,3,9,13,14,9,2,15,4,13,11,9,8,14,3,2,8,13,14,12,5,3
115,Martyn Waghorn,AMR||AML||STC,1800000.0,176,28,1,1,5,1,13,16,13,3,3,13,10,8,13,15,3,1,7,15,12,12,1,13,10,4,7,12,10,3,8,12,2,11,14,13,13,2,13,13,8,13,14,10,9,2,2,12,14,13,11,13,1
116,Fernandinho,AMR||AML,2200000.0,171,32,2,1,5,1,15,15,11,1,2,14,14,5,6,15,1,3,8,15,12,15,2,15,12,7,9,13,9,2,6,7,3,13,15,13,13,2,14,11,13,12,7,13,12,2,2,12,10,13,15,9,1
117,Fede Cartabia,AMR||AML,1000000.0,170,25,2,1,5,1,15,8,15,1,1,16,8,5,7,11,1,3,7,9,15,13,1,15,14,5,7,13,8,1,5,7,3,15,16,15,13,2,17,10,11,14,14,9,12,2,2,8,15,11,17,5,3
118,Brandley Kuwas,AMR||AML,4200000.0,181,25,1,2,5,3,17,11,9,1,3,12,8,4,12,13,2,1,5,10,12,17,3,12,13,3,8,10,6,2,8,7,3,14,13,12,8,2,11,19,11,10,7,10,9,3,3,10,12,11,13,12,3
119,Mathieu Valbuena,AMR||AML,10000000.0,167,33,3,5,2,4,14,13,16,2,2,15,8,5,7,7,1,3,5,14,15,9,1,10,16,5,3,13,11,1,5,5,3,17,16,15,14,3,18,19,14,16,17,14,15,3,1,9,10,14,19,13,2
120,Juankar,DL||AML,5000000.0,179,28,1,1,5,1,14,12,9,2,1,13,10,13,12,15,1,2,13,10,12,14,2,14,14,13,6,11,6,3,10,7,2,9,13,13,9,2,13,13,9,15,12,9,14,4,1,10,12,11,15,15,3
121,Mike Frantz,MC||AMR||AML,1000000.0,182,31,1,4,5,6,13,17,10,1,3,13,13,12,14,15,2,1,9,9,12,12,1,14,15,9,11,11,12,1,9,9,3,10,11,11,9,1,13,17,10,12,10,14,8,3,3,15,16,11,12,17,1
122,Pedro Santos,AMR||AML,3000000.0,173,30,1,4,5,1,13,11,13,1,1,15,8,6,5,12,4,3,7,14,15,13,3,14,13,6,6,13,8,2,6,6,2,14,17,15,9,2,16,13,12,14,14,12,12,2,3,14,12,12,13,15,2
123,Bryan Linssen,AMR||AML,2200000.0,170,27,3,5,2,4,14,12,13,1,3,14,13,7,12,12,1,1,6,12,13,13,2,15,12,5,4,11,13,2,7,10,1,12,12,13,13,1,12,18,13,12,14,13,11,2,1,14,13,13,12,14,1
124,Miroslav Stoch,AMR||AML,5000000.0,169,28,3,5,4,7,17,5,13,2,1,16,7,3,6,12,3,3,4,12,14,15,2,10,14,2,4,18,9,4,6,4,1,15,15,14,8,3,16,5,10,15,15,5,10,2,1,3,6,7,18,6,3
125,Alphonso Davies,AML,3000000.0,181,17,2,1,5,8,16,14,10,3,2,12,11,7,6,12,1,2,7,6,9,16,2,9,12,8,3,7,5,2,9,7,3,6,17,10,9,1,14,13,8,11,9,8,9,3,1,11,7,8,12,14,4
126,Valentin Stocker,AMR||AML,3400000.0,179,29,1,2,5,8,12,16,13,1,1,12,16,9,8,12,1,2,9,10,13,13,1,16,10,7,6,11,9,4,9,12,2,10,13,13,14,2,12,13,11,13,11,11,11,2,3,12,7,16,14,17,1
127,Inigo Cordoba,AML||STC,4600000.0,178,21,1,4,5,1,14,13,13,3,3,14,11,7,10,12,3,2,9,11,12,14,3,15,9,5,7,7,13,1,8,8,1,10,11,13,11,1,14,11,12,14,11,11,12,4,3,12,13,14,14,11,3
128,Borja Garcia,AMR||AML||STC,4600000.0,173,27,3,5,4,6,15,8,11,2,1,14,8,4,9,13,2,2,7,7,11,14,2,13,14,3,6,7,12,2,8,8,3,10,13,13,14,3,14,15,10,12,12,13,13,3,1,8,13,12,13,12,1
129,Alvaro Garcia,AMR||AML||STC,4600000.0,168,25,2,1,5,1,18,13,11,1,1,13,12,7,8,13,3,1,8,9,10,17,1,13,14,7,5,10,8,1,5,6,2,8,12,12,10,2,12,4,11,11,9,12,10,3,3,12,11,13,14,10,3
130,Alex Mula,AMR||AML,4600000.0,182,22,1,1,5,5,15,11,13,2,2,14,10,7,13,15,3,3,10,9,13,15,2,13,12,6,10,11,8,3,12,9,4,8,13,12,13,1,14,12,8,14,9,8,11,3,3,11,10,13,15,11,2
131,Moussa Sow,AML||STC,3800000.0,180,32,3,5,4,7,13,13,8,1,3,12,12,5,14,9,1,3,7,13,9,13,2,13,12,4,4,11,6,2,11,14,3,9,14,11,13,1,9,13,11,4,5,12,15,3,2,13,15,15,15,9,2
132,Billy Arce,AML||STC,750000.0,179,20,1,4,5,1,14,7,10,1,3,14,10,4,6,14,2,2,3,14,11,15,3,11,16,2,4,13,7,3,12,7,3,10,11,12,12,1,15,12,10,14,12,8,13,2,1,11,10,7,14,11,3
133,Roman Yaremchuk,AMR||AML||STC,1400000.0,186,22,3,5,2,5,13,11,11,1,1,11,10,4,11,13,3,3,5,10,11,12,3,12,12,2,5,11,7,3,13,13,3,7,9,12,12,3,11,14,11,5,2,6,14,2,3,12,12,13,12,10,3
134,Mattheus Oliveira,MC||AML,3600000.0,182,24,1,2,5,8,11,10,14,3,1,16,15,12,7,12,1,3,11,13,15,11,2,11,12,9,6,14,10,3,12,8,2,14,13,15,11,3,14,11,14,15,15,12,15,1,4,8,13,14,12,8,3
135,Johnny Russell,AMR||AML,1800000.0,178,28,2,1,5,6,15,15,13,3,1,12,13,5,10,12,3,3,9,11,13,14,3,14,12,7,6,13,6,2,10,13,1,8,14,11,14,2,14,15,11,13,9,12,12,3,3,15,12,11,14,13,3
136,Aminu Umar,AMR||AML,1400000.0,175,23,4,5,1,5,17,15,10,3,3,12,7,7,13,12,3,3,7,11,9,16,2,14,15,3,5,9,14,1,9,5,1,10,14,11,11,3,15,10,8,11,7,11,12,3,3,10,13,9,15,7,3
137,Mustafa Saymak,MC||AMR||AML,1400000.0,169,25,3,5,2,1,13,11,13,1,2,15,11,5,8,12,2,2,6,7,13,13,1,14,12,5,11,12,7,3,7,7,1,13,14,13,9,1,14,8,13,11,13,12,12,2,4,14,8,13,15,11,1
138,Jano,AML,3000000.0,172,25,3,5,2,5,14,10,15,1,3,15,14,8,5,11,3,2,6,11,14,13,3,13,8,5,5,12,8,3,6,2,1,14,16,15,11,1,14,12,14,12,13,12,14,3,1,10,9,14,16,12,1
139,Sylvester Igboun,AML||STC,3000000.0,173,27,3,5,4,5,15,15,12,2,1,13,11,7,11,15,1,1,10,12,10,15,3,10,16,8,6,13,6,2,10,10,2,8,14,12,12,3,12,12,8,10,11,8,9,2,2,12,14,12,15,17,1
140,Dmitry Poloz,AML||STC,3000000.0,183,27,3,5,2,18,14,14,13,2,4,12,14,5,9,13,3,1,10,13,12,14,2,13,12,6,9,9,4,1,10,7,2,8,13,13,12,4,10,15,15,10,11,15,15,1,2,11,13,12,13,8,2
141,Marvin Spielmann,AML||STC,3000000.0,181,22,3,5,4,1,15,13,9,3,3,13,13,7,8,13,1,3,8,14,12,14,3,13,13,7,6,12,7,3,10,8,1,12,13,13,12,2,13,13,9,12,13,8,13,2,3,10,9,11,13,12,2
142,Pablo De Blasis,AMR||AML,4600000.0,164,30,3,5,2,6,13,18,13,2,1,13,10,10,8,13,3,3,10,10,12,11,2,15,13,7,8,10,10,1,7,17,2,10,16,14,12,3,11,17,11,11,10,10,11,3,3,18,14,16,17,14,1
143,Naim Sliti,AMR||AML,1800000.0,173,26,3,5,4,9,13,10,14,2,2,15,7,5,8,12,1,3,5,12,14,13,1,14,13,8,6,10,9,3,8,7,3,14,13,15,9,1,14,12,12,10,11,10,14,1,1,8,12,12,14,8,4
144,Jeff Reine-Adelaide,AMR||AML,1800000.0,188,20,3,5,2,1,14,13,13,1,1,13,12,8,13,11,3,1,7,11,12,14,2,13,12,6,2,10,8,2,13,11,3,10,15,13,11,2,14,13,11,11,8,9,14,3,3,9,14,11,12,8,3
145,Lass Bangoura,AMR||AML||STC,3800000.0,174,26,3,5,2,1,15,13,11,1,3,14,9,6,9,12,2,1,4,10,12,16,3,13,16,4,6,11,6,2,8,7,4,8,17,12,11,1,16,11,7,11,9,8,9,3,3,14,13,9,16,13,2
146,Raphael Dwamena,AML||STC,3800000.0,184,22,1,4,5,6,15,14,12,2,3,12,13,6,14,13,3,2,8,14,12,14,2,13,16,5,2,11,6,2,12,12,2,9,12,12,13,2,12,17,12,7,7,11,12,3,1,13,15,12,14,14,1
147,Javi Ontiveros,AMR||AML,3800000.0,170,20,3,5,2,5,14,13,12,1,1,15,12,5,7,12,2,2,4,13,13,14,3,12,12,7,5,14,7,1,5,6,3,12,15,15,13,3,14,12,8,14,9,10,13,2,3,10,17,13,15,7,3
148,Alex Moreno,DL||AML,3800000.0,179,25,1,1,5,1,14,11,11,2,3,15,11,7,12,13,2,3,9,10,12,15,3,14,14,5,8,10,9,2,9,7,1,8,15,13,10,1,16,12,11,12,10,12,11,3,1,13,12,12,16,9,2
149,Jonathan Copete,AMR||AML,7000000.0,187,30,1,1,5,18,15,14,10,3,3,12,14,10,14,14,2,1,11,8,12,15,2,12,15,12,4,12,6,2,14,13,1,7,11,11,13,3,12,16,12,13,7,11,12,3,1,12,7,12,14,7,3
150,Guido Mainero,AMR||AML,500000.0,177,23,3,5,2,6,13,12,13,3,4,13,13,6,10,13,3,2,9,10,14,15,2,14,13,5,5,9,8,1,9,7,3,10,12,13,10,3,13,15,12,12,11,11,11,1,3,10,12,11,14,12,2
151,Arber Zeneli,AMR||AML,3000000.0,176,23,3,5,1,1,16,10,10,4,1,14,10,5,7,13,1,3,6,8,12,15,3,15,12,5,5,7,5,3,9,4,1,9,15,13,11,2,15,12,10,11,11,13,12,3,3,10,11,9,16,10,2
152,Fernando Brandan,AMR||AML,1800000.0,165,28,3,5,4,5,14,12,14,2,3,14,12,6,8,11,1,2,9,10,14,12,3,14,12,6,4,13,8,2,8,7,3,12,11,13,13,2,16,6,12,12,11,10,12,3,1,11,10,12,15,8,1
153,Olcay Sahan,AMR||AML,1800000.0,179,31,3,5,2,16,13,16,11,1,2,13,16,9,9,14,2,1,11,10,12,13,2,17,14,7,6,9,13,3,9,8,1,8,12,13,12,1,12,14,12,10,7,13,12,1,2,9,9,15,13,13,3
154,Mubarak Wakaso,MC||AMR||AML,3600000.0,171,28,1,2,5,1,15,17,12,3,3,10,9,12,10,16,1,2,10,9,11,15,2,12,17,12,14,13,4,3,7,8,3,11,12,9,8,3,12,11,8,14,11,8,7,2,2,16,12,8,14,17,1
155,Brian Mansilla,AML||STC,900000.0,180,21,2,1,5,1,15,12,12,3,2,14,13,12,13,11,1,3,10,12,13,14,3,13,12,10,8,13,13,3,11,8,2,10,11,12,15,1,14,11,8,13,11,12,11,1,2,18,8,13,13,17,1
156,Todd Kane,DR||AMR||AML,775000.0,180,24,3,5,2,1,13,16,9,3,1,11,13,12,11,16,2,4,11,7,13,13,2,11,15,12,8,9,10,2,11,8,2,9,9,10,9,3,9,14,9,12,7,11,10,3,1,14,12,10,12,13,1
157,Jose Pozo,AMR||AML||STC,3400000.0,172,22,3,5,2,5,14,11,12,1,3,15,10,5,9,12,3,3,5,5,14,14,3,13,13,2,2,12,10,3,6,9,2,6,16,14,13,1,13,2,10,13,5,10,11,2,3,8,11,12,15,9,1
158,Burgui,AML,3400000.0,186,24,3,5,2,1,13,9,12,2,2,14,11,9,10,12,1,1,10,12,13,15,3,14,12,9,8,10,9,1,12,8,3,11,17,14,11,1,14,9,11,13,11,10,13,1,1,8,10,12,15,9,1
159,Majeed Waris,AML||STC,3000000.0,172,26,3,5,1,1,16,12,10,3,3,13,9,3,10,14,3,2,7,12,11,15,1,14,13,5,6,10,7,2,6,11,3,8,13,14,12,2,14,14,10,9,8,9,12,3,1,12,12,12,15,10,2
160,Aviles Hurtado,AMR||AML||STC,1000000.0,172,31,3,5,2,1,14,11,12,1,2,14,12,6,12,14,3,1,11,8,11,14,2,14,10,5,12,13,1,2,8,12,3,12,12,16,11,1,15,12,11,16,12,11,11,2,2,11,12,9,14,12,3
161,Aboubakar Oumarou,AMR||AML||STC,750000.0,182,31,4,5,1,1,16,11,11,3,3,11,12,9,12,12,2,1,8,14,12,15,3,13,15,7,10,8,12,3,14,13,3,5,14,13,11,1,12,13,12,11,8,9,13,2,2,14,9,14,13,13,3
162,Hernani,AMR||AML,4200000.0,180,26,2,1,5,1,15,8,12,2,2,15,8,5,10,11,4,1,8,12,12,16,3,14,13,4,8,12,8,1,10,10,1,12,16,14,12,3,15,12,11,15,14,9,11,2,3,8,13,12,15,10,4
163,Peter Olayinka,AMR||AML||STC,1000000.0,188,22,4,5,1,1,14,13,12,2,3,12,13,6,9,13,1,2,13,10,10,14,1,12,13,9,6,11,10,4,14,12,2,9,12,12,12,2,12,14,12,13,8,11,13,2,2,14,9,11,13,13,1
164,Viktor Fischer,AML||STC,10000000.0,181,24,0,5,3,15,14,14,14,3,3,15,6,7,11,13,1,2,7,14,13,12,2,14,12,6,5,13,14,2,10,8,4,10,15,15,14,3,15,17,12,13,13,9,14,1,1,11,11,16,13,13,1
165,Krepin Diatta,AMR||AML,500000.0,173,19,3,5,2,0,16,10,9,2,2,15,9,5,9,9,2,1,8,9,12,16,2,10,10,10,3,8,6,3,9,8,3,8,14,12,10,3,12,12,10,10,5,10,10,1,3,14,11,7,11,7,1
166,Emre Kilinc,AMR||AML,500000.0,174,23,1,2,5,5,16,13,14,3,1,14,11,8,6,12,2,3,3,9,12,14,2,12,11,2,2,13,3,3,5,2,1,9,14,13,12,1,14,11,10,13,11,9,11,3,1,10,8,11,16,5,2
167,David Barbona,MC||AMR||AML,475000.0,176,23,3,5,4,3,13,13,13,2,2,12,12,12,13,12,1,2,11,11,12,12,1,13,15,10,4,12,8,2,10,9,2,13,14,14,11,3,12,18,13,13,12,13,12,2,1,11,12,8,14,8,1
168,Florent Muslija,AMR||AML,500000.0,172,20,3,5,4,5,15,13,13,3,1,14,10,5,7,12,1,3,6,10,12,13,1,12,12,5,4,13,5,4,7,5,3,15,15,12,10,2,15,13,9,13,15,8,9,4,3,8,8,11,15,13,2
169,Ivan Alejo,AMR||AML,3000000.0,184,23,3,5,4,1,15,13,10,3,3,15,11,11,8,8,3,3,10,8,9,15,3,11,7,9,7,10,7,3,10,7,2,10,16,12,11,1,15,12,13,15,10,9,13,3,2,9,11,10,12,4,3
170,Bebe,AMR||AML,3000000.0,190,28,3,5,4,5,16,13,8,2,1,14,9,7,15,15,1,1,7,13,12,15,2,13,17,4,8,16,5,2,15,11,1,13,17,12,11,1,13,14,9,10,10,7,7,1,3,8,11,8,13,10,3
171,Aatif Chahechouhe,AMR||AML,3400000.0,176,32,3,5,4,7,14,15,12,2,3,13,16,4,10,13,1,4,5,11,13,13,2,13,15,5,6,16,10,1,7,8,2,12,15,14,14,2,13,12,10,12,11,11,10,3,1,9,13,10,14,12,3
172,Krisztian Nemeth,AMR||AML||STC,950000.0,179,29,3,5,2,5,13,11,14,3,2,14,12,4,10,12,3,3,12,12,13,12,3,14,12,5,4,12,8,1,11,9,2,11,15,14,14,3,14,11,11,9,8,13,13,1,3,10,13,14,14,9,2
173,Ismael Tajouri-Shradi,AMR||AML||STC,950000.0,168,24,1,2,5,1,15,14,12,3,3,13,13,8,8,13,3,3,9,11,16,13,3,14,12,8,8,12,8,3,7,7,1,9,12,13,12,4,13,14,11,7,7,11,11,2,3,12,8,8,13,7,1
174,Isaac Mbenza,AML||STC,1400000.0,188,22,4,5,1,6,15,12,12,1,3,13,8,4,12,11,1,3,7,7,13,14,2,13,15,4,6,14,7,4,14,11,4,8,13,12,13,3,15,15,14,12,5,12,9,1,3,14,12,12,14,14,3
175,Mauricio Cuero,AMR||AML,3000000.0,176,25,3,5,1,1,17,12,9,1,3,14,8,8,13,14,2,1,8,9,10,16,3,13,18,7,7,12,8,3,9,9,2,7,16,9,11,3,15,11,9,11,8,11,10,2,1,12,15,11,16,12,3
176,Pedro Henrique,AMR||AML,3000000.0,179,28,0,3,5,1,14,15,14,3,3,14,12,6,7,14,3,1,6,6,13,13,1,13,12,6,5,13,9,1,8,9,1,11,12,14,10,4,14,13,11,10,8,10,12,3,1,9,10,11,14,6,2
177,Joaquin Torres,AMR||AML,900000.0,165,21,1,1,5,8,16,11,11,2,1,14,8,5,9,12,3,3,4,11,12,13,1,13,14,5,9,13,10,2,8,6,2,13,16,12,12,3,15,14,11,12,12,11,11,2,1,8,10,10,16,12,3
178,Cristian Penilla,AMR||AML,3000000.0,176,26,3,5,2,1,13,12,11,1,2,13,12,9,12,13,3,3,12,10,12,13,1,13,10,9,7,11,9,2,8,9,1,11,12,13,15,2,12,12,13,13,12,12,12,3,2,12,12,12,12,11,3
179,Lucas Villafanez,MC||AMR||AML,950000.0,171,26,3,5,2,5,13,14,13,3,3,15,12,6,7,13,2,2,9,14,14,13,3,13,12,6,6,12,9,2,7,7,3,13,15,14,10,1,14,14,11,13,13,8,11,2,4,10,8,10,14,14,1
180,Youness Mokhtar,MC||AML,950000.0,177,26,3,5,4,1,14,8,15,1,1,15,12,3,11,12,2,2,5,13,12,13,2,15,14,3,6,8,5,3,4,5,2,8,14,15,9,3,14,11,10,11,13,8,13,4,2,14,13,11,15,10,3
181,Jakob Jantscher,AMR||AML,950000.0,181,29,0,5,3,8,12,12,13,1,2,13,15,9,9,12,1,1,6,14,13,12,3,12,13,9,7,14,8,3,9,8,2,14,13,13,11,3,11,10,13,15,15,9,12,1,2,7,12,13,12,8,1
182,Neymar,AML||STC,94000000.0,175,26,3,5,4,15,18,10,16,4,3,20,8,3,10,13,1,2,3,16,16,16,1,19,16,3,3,13,14,2,6,9,1,16,19,17,16,2,20,16,15,16,16,13,16,3,1,14,14,17,19,10,3
183,Gareth Bale,AMR||AML||STC,91000000.0,185,29,1,2,5,6,15,11,13,3,1,16,10,9,17,18,2,2,7,13,14,18,2,18,12,6,15,19,9,2,15,18,2,17,17,14,17,3,16,16,12,16,14,11,12,1,2,11,14,14,14,11,1
184,Eden Hazard,AMR||AML,90000000.0,173,27,0,5,3,12,17,12,16,3,1,18,9,4,11,17,1,3,7,19,15,16,1,14,16,3,5,11,6,2,8,7,3,13,18,17,14,3,20,15,16,12,12,13,15,1,3,17,16,12,20,8,3
185,Antoine Griezmann,AML||STC,80000000.0,175,27,0,3,5,15,15,15,15,2,2,17,12,11,10,13,3,3,10,13,14,14,2,18,15,5,4,14,14,3,9,15,2,15,17,19,18,14,17,17,15,17,14,15,14,3,1,13,15,15,15,13,1
186,Isco,MC||AMR||AML,77000000.0,176,26,3,5,4,0,13,11,19,2,1,19,13,8,12,13,2,4,11,15,17,13,1,14,10,5,8,15,13,3,8,9,1,14,18,18,13,3,18,16,15,15,15,14,15,2,2,8,17,15,14,10,3
187,Philippe Coutinho,MC||AMR||AML,76000000.0,172,26,3,5,4,6,14,15,17,1,3,18,15,11,12,14,2,1,13,12,15,13,4,16,13,11,3,17,13,3,8,8,3,15,18,17,14,1,18,16,15,14,13,15,17,1,3,12,16,14,17,11,2
188,Cristiano Ronaldo,AMR||AML||STC,99000000.0,187,33,0,5,3,15,14,8,14,1,2,15,8,8,17,16,1,3,6,20,14,16,3,18,19,3,7,20,16,1,18,19,3,15,18,17,20,3,15,20,17,15,13,16,14,3,1,16,14,18,13,6,2
189,Douglas Costa,AMR||AML,50000000.0,172,27,1,2,5,19,19,13,15,1,1,18,8,6,10,15,1,1,5,11,15,18,1,13,14,3,4,14,5,1,6,4,1,13,17,16,10,1,19,14,13,16,12,12,12,1,1,9,15,13,17,14,1
190,Raheem Sterling,AMR||AML,66000000.0,170,23,3,5,1,0,18,15,13,2,1,14,14,10,11,14,3,2,8,7,13,17,3,18,15,7,9,9,4,3,4,8,1,9,16,15,12,2,15,13,13,12,10,12,11,4,4,12,13,15,19,14,1
191,Leroy Sane,AMR||AML,66000000.0,183,22,1,2,5,5,17,12,15,3,4,15,10,6,11,15,1,3,5,10,13,19,1,17,14,4,7,14,6,2,11,10,2,12,16,16,15,3,17,13,13,14,12,12,12,3,3,10,14,14,16,13,2
192,Marco Reus,AMR||AML,64000000.0,180,29,3,5,4,17,18,14,14,4,2,13,13,9,8,15,1,1,10,15,12,16,2,18,14,6,7,14,12,4,8,6,2,16,15,14,17,1,14,15,16,13,15,14,12,1,2,7,9,15,15,14,1
193,Lorenzo Insigne,AML||STC,62000000.0,163,27,3,5,4,6,17,14,18,1,4,17,13,6,6,16,3,2,8,14,17,14,1,16,15,6,3,13,14,1,3,6,2,14,18,18,13,3,17,15,12,15,14,12,12,1,2,12,10,15,18,10,3
194,Sadio Mane,AMR||AML||STC,60000000.0,175,26,3,5,2,19,18,14,14,3,4,16,13,9,13,14,3,1,9,12,14,17,3,16,14,9,4,11,9,3,6,7,1,7,16,16,15,2,16,15,14,14,7,14,15,2,3,12,15,14,16,10,1
195,Alexis Sanchez,AMR||AML||STC,60000000.0,169,29,3,5,1,0,15,16,16,1,2,17,12,10,11,16,3,3,7,12,15,14,1,17,16,7,2,14,11,3,10,14,1,14,18,14,15,1,17,16,14,13,12,14,14,3,3,17,16,14,17,16,3
196,Dries Mertens,AMR||AML||STC,60000000.0,169,31,3,5,4,19,16,13,13,3,3,16,13,6,9,14,1,4,6,14,14,16,3,18,13,4,3,14,12,2,6,7,2,14,16,17,17,3,16,15,14,13,14,13,17,3,1,12,11,16,17,12,1
197,Marco Asensio,MC||AMR||AML,30000000.0,182,22,1,2,5,6,14,12,15,2,3,18,12,8,11,14,4,2,9,14,16,15,2,12,15,5,7,18,9,2,10,8,1,15,17,17,18,3,17,15,15,15,15,10,16,2,3,10,11,14,15,10,2
198,Ousmane Dembele,AMR||AML,30000000.0,178,21,0,5,5,0,18,10,13,1,1,16,8,5,8,13,1,1,6,11,12,18,3,14,14,4,6,13,5,1,9,7,1,11,17,15,14,1,17,12,11,13,14,9,10,2,1,7,10,11,16,10,1
199,Ivan Perisic,AMR||AML,48000000.0,186,29,3,5,4,19,16,15,13,1,4,14,13,7,12,15,3,1,8,13,14,17,1,18,13,7,5,12,9,3,12,13,2,13,13,14,15,2,14,12,12,14,13,10,14,3,3,12,13,16,13,8,3
200,Adam Lallana,MC||AMR||AML,42000000.0,173,30,0,5,3,16,13,17,14,2,2,18,15,10,10,17,3,2,12,9,14,11,3,16,14,10,2,9,12,3,6,6,1,8,16,17,10,2,17,17,14,13,10,14,16,2,1,11,15,15,14,11,1
201,Pedro,AMR||AML,42000000.0,169,31,0,5,5,18,16,16,11,1,1,14,12,8,7,14,2,3,6,11,12,15,2,17,13,4,5,15,8,3,6,9,3,10,15,16,15,1,13,16,13,11,12,13,12,2,3,10,14,16,18,14,1
202,Marcus Rashford,AML||STC,40000000.0,184,20,3,5,4,17,18,15,9,3,3,14,12,5,11,14,3,2,4,13,11,17,3,14,16,2,3,10,4,1,8,8,3,13,17,13,14,3,16,16,12,8,10,11,13,1,2,8,13,11,15,14,1
203,Son Heung-Min,AMR||AML||STC,36000000.0,183,26,0,5,5,16,15,16,12,3,1,15,15,6,10,15,2,2,7,13,12,15,2,17,16,5,6,16,5,2,10,11,1,10,13,11,16,2,14,13,14,13,11,11,13,2,3,6,11,13,14,8,1
204,Anthony Martial,AML||STC,38000000.0,181,22,3,5,2,5,18,13,10,3,2,15,13,3,12,14,1,1,5,16,13,17,2,14,14,2,2,8,4,1,9,8,2,7,19,15,15,4,19,13,11,9,5,12,14,3,2,11,15,12,16,8,3
205,Mario Mandzukic,AML||STC,48000000.0,190,32,0,5,3,15,10,20,11,2,3,15,20,13,18,18,3,3,14,14,13,14,1,14,17,10,6,10,16,1,17,17,3,6,14,12,14,3,10,20,16,11,6,15,15,2,2,20,17,16,10,20,1
206,Vitolo,AMR||AML,42000000.0,184,28,3,5,4,0,14,19,14,2,1,14,17,9,16,15,2,1,9,13,15,13,1,15,8,10,5,12,14,1,14,13,2,9,14,14,14,2,15,15,15,12,9,14,15,2,4,14,14,13,12,14,1
207,Jesse Lingard,AMR||AML,34000000.0,175,25,3,5,2,16,15,18,13,3,2,14,16,6,9,17,1,1,9,11,13,15,3,18,16,6,4,12,5,1,5,6,1,8,16,14,14,1,14,19,14,13,10,12,13,1,2,13,13,15,15,15,1
208,Yannick Carrasco,AMR||AML,15000000.0,180,24,3,5,4,6,16,12,15,3,1,17,10,4,11,13,1,2,7,15,14,17,2,16,12,4,6,13,9,3,10,8,1,15,16,14,13,1,17,15,14,13,14,12,14,1,3,10,14,12,14,11,2
